annotation_file,selected_object_count,split
krefeld_000000_017342_gtFine_polygons.json,10,train
krefeld_000000_017489_gtFine_polygons.json,5,train
krefeld_000000_018004_gtFine_polygons.json,19,train
krefeld_000000_018514_gtFine_polygons.json,9,train
krefeld_000000_018747_gtFine_polygons.json,4,train
krefeld_000000_018866_gtFine_polygons.json,5,train
krefeld_000000_019125_gtFine_polygons.json,4,train
krefeld_000000_019697_gtFine_polygons.json,8,train
krefeld_000000_019791_gtFine_polygons.json,17,train
krefeld_000000_020033_gtFine_polygons.json,19,train
krefeld_000000_020334_gtFine_polygons.json,4,train
krefeld_000000_020624_gtFine_polygons.json,4,train
krefeld_000000_020873_gtFine_polygons.json,8,train
krefeld_000000_020933_gtFine_polygons.json,11,train
krefeld_000000_021000_gtFine_polygons.json,14,train
krefeld_000000_021222_gtFine_polygons.json,13,train
krefeld_000000_021553_gtFine_polygons.json,13,train
krefeld_000000_021814_gtFine_polygons.json,19,train
krefeld_000000_022162_gtFine_polygons.json,16,train
krefeld_000000_023143_gtFine_polygons.json,12,train
krefeld_000000_023338_gtFine_polygons.json,9,train
krefeld_000000_023510_gtFine_polygons.json,6,train
krefeld_000000_023698_gtFine_polygons.json,10,train
krefeld_000000_024276_gtFine_polygons.json,9,train
krefeld_000000_024362_gtFine_polygons.json,16,train
krefeld_000000_024604_gtFine_polygons.json,16,train
krefeld_000000_024921_gtFine_polygons.json,11,train
krefeld_000000_025434_gtFine_polygons.json,14,train
krefeld_000000_025812_gtFine_polygons.json,14,train
krefeld_000000_026269_gtFine_polygons.json,7,train
krefeld_000000_026580_gtFine_polygons.json,21,train
krefeld_000000_026919_gtFine_polygons.json,10,train
krefeld_000000_027075_gtFine_polygons.json,6,train
krefeld_000000_027596_gtFine_polygons.json,21,train
krefeld_000000_027954_gtFine_polygons.json,6,train
krefeld_000000_028378_gtFine_polygons.json,24,train
krefeld_000000_028638_gtFine_polygons.json,11,train
krefeld_000000_029050_gtFine_polygons.json,15,train
krefeld_000000_029704_gtFine_polygons.json,13,train
krefeld_000000_030111_gtFine_polygons.json,15,train
krefeld_000000_030221_gtFine_polygons.json,21,train
krefeld_000000_030400_gtFine_polygons.json,13,train
krefeld_000000_030560_gtFine_polygons.json,4,train
krefeld_000000_030701_gtFine_polygons.json,13,train
krefeld_000000_031257_gtFine_polygons.json,14,train
krefeld_000000_032390_gtFine_polygons.json,11,train
krefeld_000000_032614_gtFine_polygons.json,7,train
krefeld_000000_032845_gtFine_polygons.json,16,train
krefeld_000000_033478_gtFine_polygons.json,14,train
krefeld_000000_034156_gtFine_polygons.json,13,train
krefeld_000000_034231_gtFine_polygons.json,13,train
krefeld_000000_034389_gtFine_polygons.json,11,train
krefeld_000000_034686_gtFine_polygons.json,9,train
krefeld_000000_035124_gtFine_polygons.json,19,train
krefeld_000000_035398_gtFine_polygons.json,20,train
krefeld_000000_036299_gtFine_polygons.json,7,train
monchengladbach_000000_000076_gtFine_polygons.json,9,train
monchengladbach_000000_000383_gtFine_polygons.json,9,train
monchengladbach_000000_001068_gtFine_polygons.json,4,train
monchengladbach_000000_001294_gtFine_polygons.json,6,train
monchengladbach_000000_002255_gtFine_polygons.json,11,train
monchengladbach_000000_002478_gtFine_polygons.json,11,train
monchengladbach_000000_002972_gtFine_polygons.json,12,train
monchengladbach_000000_003442_gtFine_polygons.json,15,train
monchengladbach_000000_004580_gtFine_polygons.json,9,train
monchengladbach_000000_005138_gtFine_polygons.json,9,train
monchengladbach_000000_005686_gtFine_polygons.json,5,train
monchengladbach_000000_005876_gtFine_polygons.json,11,train
monchengladbach_000000_006169_gtFine_polygons.json,14,train
monchengladbach_000000_006518_gtFine_polygons.json,8,train
monchengladbach_000000_007098_gtFine_polygons.json,14,train
monchengladbach_000000_007695_gtFine_polygons.json,16,train
monchengladbach_000000_007851_gtFine_polygons.json,17,train
monchengladbach_000000_009191_gtFine_polygons.json,9,train
monchengladbach_000000_009615_gtFine_polygons.json,1,train
monchengladbach_000000_009690_gtFine_polygons.json,6,train
monchengladbach_000000_009930_gtFine_polygons.json,14,train
monchengladbach_000000_010280_gtFine_polygons.json,12,train
monchengladbach_000000_010505_gtFine_polygons.json,14,train
monchengladbach_000000_010733_gtFine_polygons.json,12,train
monchengladbach_000000_010860_gtFine_polygons.json,6,train
monchengladbach_000000_011383_gtFine_polygons.json,16,train
monchengladbach_000000_012376_gtFine_polygons.json,8,train
monchengladbach_000000_012672_gtFine_polygons.json,11,train
monchengladbach_000000_013228_gtFine_polygons.json,4,train
monchengladbach_000000_013352_gtFine_polygons.json,5,train
monchengladbach_000000_014685_gtFine_polygons.json,10,train
monchengladbach_000000_015126_gtFine_polygons.json,1,train
monchengladbach_000000_015561_gtFine_polygons.json,0,train
monchengladbach_000000_015685_gtFine_polygons.json,9,train
monchengladbach_000000_015928_gtFine_polygons.json,18,train
monchengladbach_000000_017950_gtFine_polygons.json,15,train
monchengladbach_000000_018114_gtFine_polygons.json,9,train
monchengladbach_000000_018294_gtFine_polygons.json,16,train
monchengladbach_000000_018445_gtFine_polygons.json,9,train
monchengladbach_000000_018575_gtFine_polygons.json,23,train
monchengladbach_000000_018720_gtFine_polygons.json,16,train
monchengladbach_000000_019142_gtFine_polygons.json,5,train
monchengladbach_000000_019500_gtFine_polygons.json,12,train
monchengladbach_000000_019682_gtFine_polygons.json,3,train
monchengladbach_000000_019901_gtFine_polygons.json,1,train
monchengladbach_000000_020303_gtFine_polygons.json,11,train
monchengladbach_000000_020596_gtFine_polygons.json,8,train
monchengladbach_000000_020856_gtFine_polygons.json,22,train
monchengladbach_000000_021104_gtFine_polygons.json,16,train
monchengladbach_000000_021663_gtFine_polygons.json,11,train
monchengladbach_000000_022361_gtFine_polygons.json,9,train
monchengladbach_000000_022748_gtFine_polygons.json,17,train
monchengladbach_000000_023052_gtFine_polygons.json,1,train
monchengladbach_000000_023375_gtFine_polygons.json,4,train
monchengladbach_000000_023489_gtFine_polygons.json,21,train
monchengladbach_000000_023856_gtFine_polygons.json,14,train
monchengladbach_000000_024243_gtFine_polygons.json,16,train
monchengladbach_000000_024637_gtFine_polygons.json,7,train
monchengladbach_000000_024964_gtFine_polygons.json,19,train
monchengladbach_000000_025215_gtFine_polygons.json,22,train
monchengladbach_000000_026006_gtFine_polygons.json,26,train
monchengladbach_000000_026305_gtFine_polygons.json,12,train
monchengladbach_000000_026602_gtFine_polygons.json,1,train
monchengladbach_000000_026908_gtFine_polygons.json,9,train
monchengladbach_000000_027628_gtFine_polygons.json,9,train
monchengladbach_000000_028216_gtFine_polygons.json,3,train
monchengladbach_000000_028563_gtFine_polygons.json,5,train
monchengladbach_000000_028883_gtFine_polygons.json,6,train
monchengladbach_000000_029240_gtFine_polygons.json,8,train
monchengladbach_000000_029526_gtFine_polygons.json,18,train
monchengladbach_000000_030010_gtFine_polygons.json,14,train
monchengladbach_000000_030662_gtFine_polygons.json,11,train
monchengladbach_000000_031005_gtFine_polygons.json,11,train
monchengladbach_000000_031360_gtFine_polygons.json,12,train
monchengladbach_000000_031623_gtFine_polygons.json,8,train
monchengladbach_000000_032540_gtFine_polygons.json,9,train
monchengladbach_000000_033454_gtFine_polygons.json,16,train
monchengladbach_000000_033683_gtFine_polygons.json,10,train
monchengladbach_000000_034302_gtFine_polygons.json,3,train
monchengladbach_000000_034621_gtFine_polygons.json,9,train
monchengladbach_000000_034930_gtFine_polygons.json,15,train
monchengladbach_000000_035083_gtFine_polygons.json,20,train
monchengladbach_000000_035364_gtFine_polygons.json,9,train
monchengladbach_000000_035650_gtFine_polygons.json,11,train
monchengladbach_000000_035718_gtFine_polygons.json,11,train
monchengladbach_000000_036139_gtFine_polygons.json,22,train
monchengladbach_000001_000054_gtFine_polygons.json,20,train
monchengladbach_000001_000168_gtFine_polygons.json,20,train
monchengladbach_000001_000537_gtFine_polygons.json,13,train
monchengladbach_000001_000876_gtFine_polygons.json,10,train
monchengladbach_000001_001531_gtFine_polygons.json,1,train
monchengladbach_000001_001936_gtFine_polygons.json,16,train
monchengladbach_000001_002229_gtFine_polygons.json,8,train
monchengladbach_000001_002353_gtFine_polygons.json,20,train
strasbourg_000000_000065_gtFine_polygons.json,20,train
strasbourg_000000_000295_gtFine_polygons.json,14,train
strasbourg_000000_000751_gtFine_polygons.json,10,train
strasbourg_000000_001278_gtFine_polygons.json,14,train
strasbourg_000000_002183_gtFine_polygons.json,11,train
strasbourg_000000_002553_gtFine_polygons.json,22,train
strasbourg_000000_003632_gtFine_polygons.json,26,train
strasbourg_000000_003846_gtFine_polygons.json,20,train
strasbourg_000000_004112_gtFine_polygons.json,26,train
strasbourg_000000_004248_gtFine_polygons.json,20,train
strasbourg_000000_004383_gtFine_polygons.json,16,train
strasbourg_000000_004660_gtFine_polygons.json,5,train
strasbourg_000000_004951_gtFine_polygons.json,14,train
strasbourg_000000_005249_gtFine_polygons.json,12,train
strasbourg_000000_005912_gtFine_polygons.json,4,train
strasbourg_000000_005995_gtFine_polygons.json,16,train
strasbourg_000000_006106_gtFine_polygons.json,10,train
strasbourg_000000_006264_gtFine_polygons.json,10,train
strasbourg_000000_006483_gtFine_polygons.json,16,train
strasbourg_000000_006621_gtFine_polygons.json,17,train
strasbourg_000000_006995_gtFine_polygons.json,13,train
strasbourg_000000_007441_gtFine_polygons.json,18,train
strasbourg_000000_007727_gtFine_polygons.json,12,train
strasbourg_000000_007813_gtFine_polygons.json,31,train
strasbourg_000000_008603_gtFine_polygons.json,29,train
strasbourg_000000_008677_gtFine_polygons.json,15,train
strasbourg_000000_008784_gtFine_polygons.json,24,train
strasbourg_000000_009110_gtFine_polygons.json,13,train
strasbourg_000000_009619_gtFine_polygons.json,14,train
strasbourg_000000_010049_gtFine_polygons.json,37,train
strasbourg_000000_010372_gtFine_polygons.json,21,train
strasbourg_000000_010816_gtFine_polygons.json,15,train
strasbourg_000000_011225_gtFine_polygons.json,21,train
strasbourg_000000_011880_gtFine_polygons.json,11,train
strasbourg_000000_012070_gtFine_polygons.json,9,train
strasbourg_000000_012934_gtFine_polygons.json,0,train
strasbourg_000000_013223_gtFine_polygons.json,43,train
strasbourg_000000_013322_gtFine_polygons.json,26,train
strasbourg_000000_013574_gtFine_polygons.json,15,train
strasbourg_000000_013654_gtFine_polygons.json,19,train
strasbourg_000000_013863_gtFine_polygons.json,28,train
strasbourg_000000_013944_gtFine_polygons.json,27,train
strasbourg_000000_014066_gtFine_polygons.json,8,train
strasbourg_000000_014101_gtFine_polygons.json,13,train
strasbourg_000000_014235_gtFine_polygons.json,16,train
strasbourg_000000_014416_gtFine_polygons.json,21,train
strasbourg_000000_014503_gtFine_polygons.json,18,train
strasbourg_000000_014584_gtFine_polygons.json,11,train
strasbourg_000000_014743_gtFine_polygons.json,15,train
strasbourg_000000_014931_gtFine_polygons.json,29,train
strasbourg_000000_015131_gtFine_polygons.json,27,train
strasbourg_000000_015506_gtFine_polygons.json,23,train
strasbourg_000000_015602_gtFine_polygons.json,20,train
strasbourg_000000_015764_gtFine_polygons.json,21,train
strasbourg_000000_016024_gtFine_polygons.json,29,train
strasbourg_000000_016247_gtFine_polygons.json,25,train
strasbourg_000000_016311_gtFine_polygons.json,23,train
strasbourg_000000_016436_gtFine_polygons.json,24,train
strasbourg_000000_017044_gtFine_polygons.json,54,train
strasbourg_000000_017081_gtFine_polygons.json,32,train
strasbourg_000000_017159_gtFine_polygons.json,12,train
strasbourg_000000_017283_gtFine_polygons.json,3,train
strasbourg_000000_017450_gtFine_polygons.json,22,train
strasbourg_000000_017593_gtFine_polygons.json,6,train
strasbourg_000000_017761_gtFine_polygons.json,15,train
strasbourg_000000_018153_gtFine_polygons.json,7,train
strasbourg_000000_018358_gtFine_polygons.json,5,train
strasbourg_000000_018616_gtFine_polygons.json,2,train
strasbourg_000000_018874_gtFine_polygons.json,15,train
strasbourg_000000_019050_gtFine_polygons.json,3,train
strasbourg_000000_019229_gtFine_polygons.json,5,train
strasbourg_000000_019355_gtFine_polygons.json,13,train
strasbourg_000000_019617_gtFine_polygons.json,11,train
strasbourg_000000_019891_gtFine_polygons.json,15,train
strasbourg_000000_020432_gtFine_polygons.json,16,train
strasbourg_000000_020653_gtFine_polygons.json,7,train
strasbourg_000000_021231_gtFine_polygons.json,4,train
strasbourg_000000_021651_gtFine_polygons.json,5,train
strasbourg_000000_022067_gtFine_polygons.json,9,train
strasbourg_000000_022489_gtFine_polygons.json,7,train
strasbourg_000000_023064_gtFine_polygons.json,17,train
strasbourg_000000_023694_gtFine_polygons.json,8,train
strasbourg_000000_023854_gtFine_polygons.json,0,train
strasbourg_000000_024179_gtFine_polygons.json,5,train
strasbourg_000000_024945_gtFine_polygons.json,27,train
strasbourg_000000_025089_gtFine_polygons.json,24,train
strasbourg_000000_025268_gtFine_polygons.json,33,train
strasbourg_000000_025351_gtFine_polygons.json,15,train
strasbourg_000000_025491_gtFine_polygons.json,15,train
strasbourg_000000_025772_gtFine_polygons.json,17,train
strasbourg_000000_025907_gtFine_polygons.json,20,train
strasbourg_000000_026316_gtFine_polygons.json,21,train
strasbourg_000000_026575_gtFine_polygons.json,20,train
strasbourg_000000_026611_gtFine_polygons.json,19,train
strasbourg_000000_026741_gtFine_polygons.json,17,train
strasbourg_000000_026882_gtFine_polygons.json,15,train
strasbourg_000000_026998_gtFine_polygons.json,15,train
strasbourg_000000_027156_gtFine_polygons.json,27,train
strasbourg_000000_027233_gtFine_polygons.json,21,train
strasbourg_000000_027771_gtFine_polygons.json,29,train
strasbourg_000000_028240_gtFine_polygons.json,11,train
strasbourg_000000_028556_gtFine_polygons.json,32,train
strasbourg_000000_028628_gtFine_polygons.json,27,train
strasbourg_000000_028822_gtFine_polygons.json,46,train
strasbourg_000000_028912_gtFine_polygons.json,25,train
strasbourg_000000_029020_gtFine_polygons.json,27,train
strasbourg_000000_029051_gtFine_polygons.json,25,train
strasbourg_000000_029179_gtFine_polygons.json,37,train
strasbourg_000000_029281_gtFine_polygons.json,44,train
strasbourg_000000_029339_gtFine_polygons.json,51,train
strasbourg_000000_029400_gtFine_polygons.json,37,train
strasbourg_000000_029481_gtFine_polygons.json,40,train
strasbourg_000000_029577_gtFine_polygons.json,26,train
strasbourg_000000_029729_gtFine_polygons.json,30,train
strasbourg_000000_029839_gtFine_polygons.json,21,train
strasbourg_000000_029915_gtFine_polygons.json,26,train
strasbourg_000000_030017_gtFine_polygons.json,17,train
strasbourg_000000_030122_gtFine_polygons.json,15,train
strasbourg_000000_030324_gtFine_polygons.json,23,train
strasbourg_000000_030435_gtFine_polygons.json,29,train
strasbourg_000000_030706_gtFine_polygons.json,18,train
strasbourg_000000_030941_gtFine_polygons.json,18,train
strasbourg_000000_031067_gtFine_polygons.json,16,train
strasbourg_000000_031223_gtFine_polygons.json,12,train
strasbourg_000000_031323_gtFine_polygons.json,4,train
strasbourg_000000_031602_gtFine_polygons.json,23,train
strasbourg_000000_032186_gtFine_polygons.json,22,train
strasbourg_000000_032346_gtFine_polygons.json,39,train
strasbourg_000000_032962_gtFine_polygons.json,20,train
strasbourg_000000_033062_gtFine_polygons.json,36,train
strasbourg_000000_033129_gtFine_polygons.json,27,train
strasbourg_000000_033425_gtFine_polygons.json,18,train
strasbourg_000000_033747_gtFine_polygons.json,23,train
strasbourg_000000_033838_gtFine_polygons.json,27,train
strasbourg_000000_034040_gtFine_polygons.json,8,train
strasbourg_000000_034097_gtFine_polygons.json,12,train
strasbourg_000000_034387_gtFine_polygons.json,12,train
strasbourg_000000_034652_gtFine_polygons.json,4,train
strasbourg_000000_035008_gtFine_polygons.json,6,train
strasbourg_000000_035255_gtFine_polygons.json,12,train
strasbourg_000000_035571_gtFine_polygons.json,0,train
strasbourg_000000_035713_gtFine_polygons.json,14,train
strasbourg_000000_035942_gtFine_polygons.json,3,train
strasbourg_000000_036016_gtFine_polygons.json,0,train
strasbourg_000001_000113_gtFine_polygons.json,11,train
strasbourg_000001_000508_gtFine_polygons.json,14,train
strasbourg_000001_000710_gtFine_polygons.json,20,train
strasbourg_000001_000778_gtFine_polygons.json,15,train
strasbourg_000001_001072_gtFine_polygons.json,12,train
strasbourg_000001_001449_gtFine_polygons.json,7,train
strasbourg_000001_001722_gtFine_polygons.json,11,train
strasbourg_000001_001901_gtFine_polygons.json,8,train
strasbourg_000001_002081_gtFine_polygons.json,18,train
strasbourg_000001_002216_gtFine_polygons.json,10,train
strasbourg_000001_002354_gtFine_polygons.json,4,train
strasbourg_000001_002519_gtFine_polygons.json,13,train
strasbourg_000001_002644_gtFine_polygons.json,13,train
strasbourg_000001_002949_gtFine_polygons.json,20,train
strasbourg_000001_003159_gtFine_polygons.json,7,train
strasbourg_000001_003489_gtFine_polygons.json,4,train
strasbourg_000001_003676_gtFine_polygons.json,8,train
strasbourg_000001_003991_gtFine_polygons.json,17,train
strasbourg_000001_004106_gtFine_polygons.json,8,train
strasbourg_000001_004260_gtFine_polygons.json,9,train
strasbourg_000001_004745_gtFine_polygons.json,15,train
strasbourg_000001_004983_gtFine_polygons.json,21,train
strasbourg_000001_005219_gtFine_polygons.json,11,train
strasbourg_000001_005289_gtFine_polygons.json,10,train
strasbourg_000001_005666_gtFine_polygons.json,13,train
strasbourg_000001_005876_gtFine_polygons.json,28,train
strasbourg_000001_006153_gtFine_polygons.json,26,train
strasbourg_000001_006386_gtFine_polygons.json,30,train
strasbourg_000001_006562_gtFine_polygons.json,23,train
strasbourg_000001_006916_gtFine_polygons.json,21,train
strasbourg_000001_007148_gtFine_polygons.json,25,train
strasbourg_000001_007524_gtFine_polygons.json,3,train
strasbourg_000001_007657_gtFine_polygons.json,15,train
strasbourg_000001_007864_gtFine_polygons.json,17,train
strasbourg_000001_008310_gtFine_polygons.json,27,train
strasbourg_000001_008576_gtFine_polygons.json,16,train
strasbourg_000001_008771_gtFine_polygons.json,17,train
strasbourg_000001_009097_gtFine_polygons.json,5,train
strasbourg_000001_009246_gtFine_polygons.json,14,train
strasbourg_000001_009333_gtFine_polygons.json,19,train
strasbourg_000001_009471_gtFine_polygons.json,43,train
strasbourg_000001_009618_gtFine_polygons.json,45,train
strasbourg_000001_009795_gtFine_polygons.json,42,train
strasbourg_000001_010162_gtFine_polygons.json,17,train
strasbourg_000001_010445_gtFine_polygons.json,12,train
strasbourg_000001_010640_gtFine_polygons.json,21,train
strasbourg_000001_010755_gtFine_polygons.json,13,train
strasbourg_000001_011617_gtFine_polygons.json,24,train
strasbourg_000001_011775_gtFine_polygons.json,11,train
strasbourg_000001_011990_gtFine_polygons.json,21,train
strasbourg_000001_012956_gtFine_polygons.json,5,train
strasbourg_000001_013266_gtFine_polygons.json,17,train
strasbourg_000001_013767_gtFine_polygons.json,7,train
strasbourg_000001_013914_gtFine_polygons.json,6,train
strasbourg_000001_014033_gtFine_polygons.json,11,train
strasbourg_000001_014258_gtFine_polygons.json,10,train
strasbourg_000001_014629_gtFine_polygons.json,12,train
strasbourg_000001_015220_gtFine_polygons.json,11,train
strasbourg_000001_015605_gtFine_polygons.json,14,train
strasbourg_000001_015974_gtFine_polygons.json,17,train
strasbourg_000001_016253_gtFine_polygons.json,8,train
strasbourg_000001_016376_gtFine_polygons.json,14,train
strasbourg_000001_016481_gtFine_polygons.json,17,train
strasbourg_000001_016681_gtFine_polygons.json,6,train
strasbourg_000001_017469_gtFine_polygons.json,14,train
strasbourg_000001_017540_gtFine_polygons.json,7,train
strasbourg_000001_017675_gtFine_polygons.json,4,train
strasbourg_000001_017844_gtFine_polygons.json,17,train
strasbourg_000001_018155_gtFine_polygons.json,29,train
strasbourg_000001_018432_gtFine_polygons.json,31,train
strasbourg_000001_018742_gtFine_polygons.json,8,train
strasbourg_000001_018872_gtFine_polygons.json,6,train
strasbourg_000001_019247_gtFine_polygons.json,9,train
strasbourg_000001_019698_gtFine_polygons.json,16,train
strasbourg_000001_020904_gtFine_polygons.json,4,train
strasbourg_000001_020956_gtFine_polygons.json,22,train
strasbourg_000001_021951_gtFine_polygons.json,2,train
strasbourg_000001_022151_gtFine_polygons.json,20,train
strasbourg_000001_022363_gtFine_polygons.json,16,train
strasbourg_000001_022560_gtFine_polygons.json,15,train
strasbourg_000001_022836_gtFine_polygons.json,15,train
strasbourg_000001_023271_gtFine_polygons.json,35,train
strasbourg_000001_023515_gtFine_polygons.json,19,train
strasbourg_000001_024152_gtFine_polygons.json,14,train
strasbourg_000001_024379_gtFine_polygons.json,15,train
strasbourg_000001_024701_gtFine_polygons.json,15,train
strasbourg_000001_025426_gtFine_polygons.json,18,train
strasbourg_000001_025833_gtFine_polygons.json,19,train
strasbourg_000001_026106_gtFine_polygons.json,17,train
strasbourg_000001_026355_gtFine_polygons.json,19,train
strasbourg_000001_026606_gtFine_polygons.json,4,train
strasbourg_000001_026856_gtFine_polygons.json,2,train
strasbourg_000001_027097_gtFine_polygons.json,17,train
strasbourg_000001_028379_gtFine_polygons.json,9,train
strasbourg_000001_028852_gtFine_polygons.json,21,train
strasbourg_000001_029178_gtFine_polygons.json,20,train
strasbourg_000001_029696_gtFine_polygons.json,27,train
strasbourg_000001_029980_gtFine_polygons.json,14,train
strasbourg_000001_030120_gtFine_polygons.json,21,train
strasbourg_000001_030269_gtFine_polygons.json,20,train
strasbourg_000001_030539_gtFine_polygons.json,28,train
strasbourg_000001_030725_gtFine_polygons.json,36,train
strasbourg_000001_030839_gtFine_polygons.json,6,train
strasbourg_000001_030997_gtFine_polygons.json,7,train
strasbourg_000001_031116_gtFine_polygons.json,8,train
strasbourg_000001_031272_gtFine_polygons.json,5,train
strasbourg_000001_031427_gtFine_polygons.json,8,train
strasbourg_000001_031582_gtFine_polygons.json,7,train
strasbourg_000001_031683_gtFine_polygons.json,6,train
strasbourg_000001_031976_gtFine_polygons.json,13,train
strasbourg_000001_032315_gtFine_polygons.json,24,train
strasbourg_000001_032660_gtFine_polygons.json,29,train
strasbourg_000001_033027_gtFine_polygons.json,16,train
strasbourg_000001_033448_gtFine_polygons.json,15,train
strasbourg_000001_033925_gtFine_polygons.json,8,train
strasbourg_000001_034375_gtFine_polygons.json,14,train
strasbourg_000001_034494_gtFine_polygons.json,21,train
strasbourg_000001_034633_gtFine_polygons.json,5,train
strasbourg_000001_034923_gtFine_polygons.json,15,train
strasbourg_000001_035276_gtFine_polygons.json,21,train
strasbourg_000001_035562_gtFine_polygons.json,11,train
strasbourg_000001_035689_gtFine_polygons.json,12,train
strasbourg_000001_036232_gtFine_polygons.json,11,train
strasbourg_000001_036480_gtFine_polygons.json,14,train
strasbourg_000001_036697_gtFine_polygons.json,11,train
strasbourg_000001_036937_gtFine_polygons.json,21,train
strasbourg_000001_037090_gtFine_polygons.json,13,train
strasbourg_000001_037645_gtFine_polygons.json,4,train
strasbourg_000001_037776_gtFine_polygons.json,7,train
strasbourg_000001_037906_gtFine_polygons.json,7,train
strasbourg_000001_038281_gtFine_polygons.json,26,train
strasbourg_000001_039114_gtFine_polygons.json,28,train
strasbourg_000001_039231_gtFine_polygons.json,24,train
strasbourg_000001_039374_gtFine_polygons.json,40,train
strasbourg_000001_039446_gtFine_polygons.json,23,train
strasbourg_000001_039558_gtFine_polygons.json,12,train
strasbourg_000001_039703_gtFine_polygons.json,16,train
strasbourg_000001_040564_gtFine_polygons.json,13,train
strasbourg_000001_040620_gtFine_polygons.json,11,train
strasbourg_000001_040761_gtFine_polygons.json,9,train
strasbourg_000001_040981_gtFine_polygons.json,11,train
strasbourg_000001_041215_gtFine_polygons.json,26,train
strasbourg_000001_042235_gtFine_polygons.json,22,train
strasbourg_000001_042309_gtFine_polygons.json,25,train
strasbourg_000001_042434_gtFine_polygons.json,29,train
strasbourg_000001_042558_gtFine_polygons.json,23,train
strasbourg_000001_042869_gtFine_polygons.json,21,train
strasbourg_000001_043080_gtFine_polygons.json,19,train
strasbourg_000001_043748_gtFine_polygons.json,1,train
strasbourg_000001_043886_gtFine_polygons.json,7,train
strasbourg_000001_044219_gtFine_polygons.json,22,train
strasbourg_000001_045135_gtFine_polygons.json,18,train
strasbourg_000001_045481_gtFine_polygons.json,20,train
strasbourg_000001_045880_gtFine_polygons.json,11,train
strasbourg_000001_046324_gtFine_polygons.json,17,train
strasbourg_000001_047336_gtFine_polygons.json,13,train
strasbourg_000001_047619_gtFine_polygons.json,15,train
strasbourg_000001_047702_gtFine_polygons.json,38,train
strasbourg_000001_047755_gtFine_polygons.json,30,train
strasbourg_000001_047955_gtFine_polygons.json,28,train
strasbourg_000001_048121_gtFine_polygons.json,21,train
strasbourg_000001_048605_gtFine_polygons.json,18,train
strasbourg_000001_049143_gtFine_polygons.json,14,train
strasbourg_000001_049399_gtFine_polygons.json,13,train
strasbourg_000001_049776_gtFine_polygons.json,25,train
strasbourg_000001_049977_gtFine_polygons.json,19,train
strasbourg_000001_050098_gtFine_polygons.json,40,train
strasbourg_000001_051134_gtFine_polygons.json,53,train
strasbourg_000001_051317_gtFine_polygons.json,56,train
strasbourg_000001_051448_gtFine_polygons.json,53,train
strasbourg_000001_051574_gtFine_polygons.json,67,train
strasbourg_000001_051661_gtFine_polygons.json,49,train
strasbourg_000001_051877_gtFine_polygons.json,44,train
strasbourg_000001_051934_gtFine_polygons.json,30,train
strasbourg_000001_052050_gtFine_polygons.json,46,train
strasbourg_000001_052198_gtFine_polygons.json,47,train
strasbourg_000001_052297_gtFine_polygons.json,42,train
strasbourg_000001_052430_gtFine_polygons.json,10,train
strasbourg_000001_052497_gtFine_polygons.json,16,train
strasbourg_000001_052544_gtFine_polygons.json,9,train
strasbourg_000001_052840_gtFine_polygons.json,21,train
strasbourg_000001_052979_gtFine_polygons.json,22,train
strasbourg_000001_053222_gtFine_polygons.json,19,train
strasbourg_000001_053579_gtFine_polygons.json,33,train
strasbourg_000001_053976_gtFine_polygons.json,17,train
strasbourg_000001_054275_gtFine_polygons.json,13,train
strasbourg_000001_054639_gtFine_polygons.json,12,train
strasbourg_000001_055273_gtFine_polygons.json,23,train
strasbourg_000001_055698_gtFine_polygons.json,11,train
strasbourg_000001_055860_gtFine_polygons.json,16,train
strasbourg_000001_055934_gtFine_polygons.json,17,train
strasbourg_000001_056142_gtFine_polygons.json,13,train
strasbourg_000001_056330_gtFine_polygons.json,12,train
strasbourg_000001_056857_gtFine_polygons.json,16,train
strasbourg_000001_057129_gtFine_polygons.json,10,train
strasbourg_000001_057191_gtFine_polygons.json,20,train
strasbourg_000001_057517_gtFine_polygons.json,33,train
strasbourg_000001_057811_gtFine_polygons.json,34,train
strasbourg_000001_057930_gtFine_polygons.json,31,train
strasbourg_000001_058105_gtFine_polygons.json,22,train
strasbourg_000001_058373_gtFine_polygons.json,12,train
strasbourg_000001_058954_gtFine_polygons.json,14,train
strasbourg_000001_059433_gtFine_polygons.json,14,train
strasbourg_000001_059675_gtFine_polygons.json,2,train
strasbourg_000001_059914_gtFine_polygons.json,10,train
strasbourg_000001_060061_gtFine_polygons.json,7,train
strasbourg_000001_060173_gtFine_polygons.json,3,train
strasbourg_000001_060821_gtFine_polygons.json,5,train
strasbourg_000001_061285_gtFine_polygons.json,13,train
strasbourg_000001_061384_gtFine_polygons.json,12,train
strasbourg_000001_061472_gtFine_polygons.json,8,train
strasbourg_000001_061685_gtFine_polygons.json,15,train
strasbourg_000001_062362_gtFine_polygons.json,12,train
strasbourg_000001_062542_gtFine_polygons.json,8,train
strasbourg_000001_062691_gtFine_polygons.json,10,train
strasbourg_000001_063385_gtFine_polygons.json,13,train
strasbourg_000001_063808_gtFine_polygons.json,17,train
strasbourg_000001_064224_gtFine_polygons.json,18,train
strasbourg_000001_064393_gtFine_polygons.json,10,train
strasbourg_000001_065214_gtFine_polygons.json,5,train
strasbourg_000001_065572_gtFine_polygons.json,6,train
stuttgart_000000_000019_gtFine_polygons.json,7,train
