annotation_file,class_name,bbox_width,bbox_height,bbox_area,bbox_area_ratio,split
strasbourg_000000_008603_gtFine_polygons.json,car,25,30,750,0.000358,train
strasbourg_000000_008603_gtFine_polygons.json,car,41,31,1271,0.000606,train
strasbourg_000000_008603_gtFine_polygons.json,person,9,22,198,9.4e-05,train
strasbourg_000000_008603_gtFine_polygons.json,person,13,18,234,0.000112,train
strasbourg_000000_008603_gtFine_polygons.json,person,16,47,752,0.000359,train
strasbourg_000000_008603_gtFine_polygons.json,person,19,50,950,0.000453,train
strasbourg_000000_008603_gtFine_polygons.json,person,19,62,1178,0.000562,train
strasbourg_000000_008603_gtFine_polygons.json,person,12,20,240,0.000114,train
strasbourg_000000_008603_gtFine_polygons.json,person,25,64,1600,0.000763,train
strasbourg_000000_008603_gtFine_polygons.json,person,30,61,1830,0.000873,train
strasbourg_000000_008603_gtFine_polygons.json,person,28,69,1932,0.000921,train
strasbourg_000000_008603_gtFine_polygons.json,person,30,83,2490,0.001187,train
strasbourg_000000_008603_gtFine_polygons.json,person,42,114,4788,0.002283,train
strasbourg_000000_008603_gtFine_polygons.json,person,13,47,611,0.000291,train
strasbourg_000000_008603_gtFine_polygons.json,person,25,74,1850,0.000882,train
strasbourg_000000_008603_gtFine_polygons.json,person,34,90,3060,0.001459,train
strasbourg_000000_008603_gtFine_polygons.json,person,92,123,11316,0.005396,train
strasbourg_000000_008677_gtFine_polygons.json,car,52,57,2964,0.001413,train
strasbourg_000000_008677_gtFine_polygons.json,person,23,27,621,0.000296,train
strasbourg_000000_008677_gtFine_polygons.json,person,30,31,930,0.000443,train
strasbourg_000000_008677_gtFine_polygons.json,car,92,33,3036,0.001448,train
strasbourg_000000_008677_gtFine_polygons.json,car,101,82,8282,0.003949,train
strasbourg_000000_008677_gtFine_polygons.json,car,191,164,31324,0.014936,train
strasbourg_000000_008677_gtFine_polygons.json,car,293,163,47759,0.022773,train
strasbourg_000000_008677_gtFine_polygons.json,car,143,116,16588,0.00791,train
strasbourg_000000_008677_gtFine_polygons.json,car,276,170,46920,0.022373,train
strasbourg_000000_008677_gtFine_polygons.json,car,275,153,42075,0.020063,train
strasbourg_000000_008677_gtFine_polygons.json,bicycle,65,74,4810,0.002294,train
strasbourg_000000_008677_gtFine_polygons.json,person,153,142,21726,0.01036,train
strasbourg_000000_008677_gtFine_polygons.json,person,148,378,55944,0.026676,train
strasbourg_000000_008677_gtFine_polygons.json,person,56,392,21952,0.010468,train
strasbourg_000000_008677_gtFine_polygons.json,person,149,402,59898,0.028562,train
strasbourg_000000_008784_gtFine_polygons.json,car,14,16,224,0.000107,train
strasbourg_000000_008784_gtFine_polygons.json,car,23,21,483,0.00023,train
strasbourg_000000_008784_gtFine_polygons.json,car,25,26,650,0.00031,train
strasbourg_000000_008784_gtFine_polygons.json,car,49,48,2352,0.001122,train
strasbourg_000000_008784_gtFine_polygons.json,car,76,65,4940,0.002356,train
strasbourg_000000_008784_gtFine_polygons.json,car,105,79,8295,0.003955,train
strasbourg_000000_008784_gtFine_polygons.json,car,56,97,5432,0.00259,train
strasbourg_000000_008784_gtFine_polygons.json,car,146,146,21316,0.010164,train
strasbourg_000000_008784_gtFine_polygons.json,car,146,168,24528,0.011696,train
strasbourg_000000_008784_gtFine_polygons.json,car,247,212,52364,0.024969,train
strasbourg_000000_008784_gtFine_polygons.json,car,481,474,227994,0.108716,train
strasbourg_000000_008784_gtFine_polygons.json,car,540,1015,548100,0.261354,train
strasbourg_000000_008784_gtFine_polygons.json,car,27,19,513,0.000245,train
strasbourg_000000_008784_gtFine_polygons.json,car,28,35,980,0.000467,train
strasbourg_000000_008784_gtFine_polygons.json,car,48,50,2400,0.001144,train
strasbourg_000000_008784_gtFine_polygons.json,car,59,68,4012,0.001913,train
strasbourg_000000_008784_gtFine_polygons.json,car,82,105,8610,0.004106,train
strasbourg_000000_008784_gtFine_polygons.json,car,135,113,15255,0.007274,train
strasbourg_000000_008784_gtFine_polygons.json,person,41,32,1312,0.000626,train
strasbourg_000000_008784_gtFine_polygons.json,car,152,148,22496,0.010727,train
strasbourg_000000_008784_gtFine_polygons.json,car,84,168,14112,0.006729,train
strasbourg_000000_008784_gtFine_polygons.json,car,490,265,129850,0.061917,train
strasbourg_000000_008784_gtFine_polygons.json,person,33,95,3135,0.001495,train
strasbourg_000000_008784_gtFine_polygons.json,person,65,193,12545,0.005982,train
strasbourg_000000_009110_gtFine_polygons.json,car,52,43,2236,0.001066,train
strasbourg_000000_009110_gtFine_polygons.json,car,65,58,3770,0.001798,train
strasbourg_000000_009110_gtFine_polygons.json,car,86,67,5762,0.002748,train
strasbourg_000000_009110_gtFine_polygons.json,car,132,135,17820,0.008497,train
strasbourg_000000_009110_gtFine_polygons.json,car,227,194,44038,0.020999,train
strasbourg_000000_009110_gtFine_polygons.json,car,432,281,121392,0.057884,train
strasbourg_000000_009110_gtFine_polygons.json,car,490,541,265090,0.126405,train
strasbourg_000000_009110_gtFine_polygons.json,car,44,47,2068,0.000986,train
strasbourg_000000_009110_gtFine_polygons.json,car,76,65,4940,0.002356,train
strasbourg_000000_009110_gtFine_polygons.json,car,90,73,6570,0.003133,train
strasbourg_000000_009110_gtFine_polygons.json,car,166,169,28054,0.013377,train
strasbourg_000000_009110_gtFine_polygons.json,car,337,235,79195,0.037763,train
strasbourg_000000_009110_gtFine_polygons.json,car,373,675,251775,0.120056,train
strasbourg_000000_009619_gtFine_polygons.json,car,34,29,986,0.00047,train
strasbourg_000000_009619_gtFine_polygons.json,person,17,34,578,0.000276,train
strasbourg_000000_009619_gtFine_polygons.json,car,43,39,1677,0.0008,train
strasbourg_000000_009619_gtFine_polygons.json,car,33,35,1155,0.000551,train
strasbourg_000000_009619_gtFine_polygons.json,car,44,39,1716,0.000818,train
strasbourg_000000_009619_gtFine_polygons.json,car,75,68,5100,0.002432,train
strasbourg_000000_009619_gtFine_polygons.json,person,38,73,2774,0.001323,train
strasbourg_000000_009619_gtFine_polygons.json,car,26,36,936,0.000446,train
strasbourg_000000_009619_gtFine_polygons.json,car,22,38,836,0.000399,train
strasbourg_000000_009619_gtFine_polygons.json,car,33,57,1881,0.000897,train
strasbourg_000000_009619_gtFine_polygons.json,car,108,96,10368,0.004944,train
strasbourg_000000_009619_gtFine_polygons.json,car,95,96,9120,0.004349,train
strasbourg_000000_009619_gtFine_polygons.json,car,159,103,16377,0.007809,train
strasbourg_000000_009619_gtFine_polygons.json,car,428,490,209720,0.100002,train
strasbourg_000000_010049_gtFine_polygons.json,person,27,22,594,0.000283,train
strasbourg_000000_010049_gtFine_polygons.json,person,16,37,592,0.000282,train
strasbourg_000000_010049_gtFine_polygons.json,person,15,41,615,0.000293,train
strasbourg_000000_010049_gtFine_polygons.json,person,18,39,702,0.000335,train
strasbourg_000000_010049_gtFine_polygons.json,person,24,39,936,0.000446,train
strasbourg_000000_010049_gtFine_polygons.json,person,24,46,1104,0.000526,train
strasbourg_000000_010049_gtFine_polygons.json,person,18,24,432,0.000206,train
strasbourg_000000_010049_gtFine_polygons.json,person,14,31,434,0.000207,train
strasbourg_000000_010049_gtFine_polygons.json,person,16,28,448,0.000214,train
strasbourg_000000_010049_gtFine_polygons.json,person,21,28,588,0.00028,train
strasbourg_000000_010049_gtFine_polygons.json,person,18,45,810,0.000386,train
strasbourg_000000_010049_gtFine_polygons.json,person,16,24,384,0.000183,train
strasbourg_000000_010049_gtFine_polygons.json,person,11,16,176,8.4e-05,train
strasbourg_000000_010049_gtFine_polygons.json,person,22,41,902,0.00043,train
strasbourg_000000_010049_gtFine_polygons.json,person,19,44,836,0.000399,train
strasbourg_000000_010049_gtFine_polygons.json,person,16,51,816,0.000389,train
strasbourg_000000_010049_gtFine_polygons.json,person,20,24,480,0.000229,train
strasbourg_000000_010049_gtFine_polygons.json,bicycle,43,68,2924,0.001394,train
strasbourg_000000_010049_gtFine_polygons.json,bicycle,40,62,2480,0.001183,train
strasbourg_000000_010049_gtFine_polygons.json,bicycle,34,67,2278,0.001086,train
strasbourg_000000_010049_gtFine_polygons.json,bicycle,31,35,1085,0.000517,train
strasbourg_000000_010049_gtFine_polygons.json,bicycle,29,61,1769,0.000844,train
strasbourg_000000_010049_gtFine_polygons.json,bicycle,23,68,1564,0.000746,train
strasbourg_000000_010049_gtFine_polygons.json,person,22,28,616,0.000294,train
strasbourg_000000_010049_gtFine_polygons.json,person,19,32,608,0.00029,train
strasbourg_000000_010049_gtFine_polygons.json,car,249,119,29631,0.014129,train
strasbourg_000000_010049_gtFine_polygons.json,car,240,132,31680,0.015106,train
strasbourg_000000_010049_gtFine_polygons.json,person,40,57,2280,0.001087,train
strasbourg_000000_010049_gtFine_polygons.json,car,217,75,16275,0.007761,train
strasbourg_000000_010049_gtFine_polygons.json,car,409,124,50716,0.024183,train
strasbourg_000000_010049_gtFine_polygons.json,car,244,124,30256,0.014427,train
strasbourg_000000_010049_gtFine_polygons.json,bicycle,172,101,17372,0.008284,train
strasbourg_000000_010049_gtFine_polygons.json,car,211,160,33760,0.016098,train
strasbourg_000000_010049_gtFine_polygons.json,person,27,80,2160,0.00103,train
strasbourg_000000_010049_gtFine_polygons.json,person,28,80,2240,0.001068,train
strasbourg_000000_010049_gtFine_polygons.json,person,95,157,14915,0.007112,train
strasbourg_000000_010049_gtFine_polygons.json,person,13,46,598,0.000285,train
strasbourg_000000_010372_gtFine_polygons.json,car,61,37,2257,0.001076,train
strasbourg_000000_010372_gtFine_polygons.json,car,51,48,2448,0.001167,train
strasbourg_000000_010372_gtFine_polygons.json,car,54,48,2592,0.001236,train
strasbourg_000000_010372_gtFine_polygons.json,car,82,70,5740,0.002737,train
strasbourg_000000_010372_gtFine_polygons.json,car,115,69,7935,0.003784,train
strasbourg_000000_010372_gtFine_polygons.json,car,334,166,55444,0.026438,train
strasbourg_000000_010372_gtFine_polygons.json,bicycle,50,32,1600,0.000763,train
strasbourg_000000_010372_gtFine_polygons.json,car,122,59,7198,0.003432,train
strasbourg_000000_010372_gtFine_polygons.json,bicycle,68,50,3400,0.001621,train
strasbourg_000000_010372_gtFine_polygons.json,bicycle,42,28,1176,0.000561,train
strasbourg_000000_010372_gtFine_polygons.json,bicycle,39,39,1521,0.000725,train
strasbourg_000000_010372_gtFine_polygons.json,bicycle,39,33,1287,0.000614,train
strasbourg_000000_010372_gtFine_polygons.json,bicycle,58,36,2088,0.000996,train
strasbourg_000000_010372_gtFine_polygons.json,bicycle,41,30,1230,0.000587,train
strasbourg_000000_010372_gtFine_polygons.json,bicycle,63,46,2898,0.001382,train
strasbourg_000000_010372_gtFine_polygons.json,rider,38,74,2812,0.001341,train
strasbourg_000000_010372_gtFine_polygons.json,bicycle,67,44,2948,0.001406,train
strasbourg_000000_010372_gtFine_polygons.json,person,32,72,2304,0.001099,train
strasbourg_000000_010372_gtFine_polygons.json,bicycle,117,75,8775,0.004184,train
strasbourg_000000_010372_gtFine_polygons.json,rider,56,112,6272,0.002991,train
strasbourg_000000_010372_gtFine_polygons.json,car,516,512,264192,0.125977,train
strasbourg_000000_010816_gtFine_polygons.json,car,40,28,1120,0.000534,train
strasbourg_000000_010816_gtFine_polygons.json,car,12,12,144,6.9e-05,train
strasbourg_000000_010816_gtFine_polygons.json,bicycle,23,34,782,0.000373,train
strasbourg_000000_010816_gtFine_polygons.json,rider,26,39,1014,0.000484,train
strasbourg_000000_010816_gtFine_polygons.json,car,106,63,6678,0.003184,train
strasbourg_000000_010816_gtFine_polygons.json,car,96,60,5760,0.002747,train
strasbourg_000000_010816_gtFine_polygons.json,bicycle,52,36,1872,0.000893,train
strasbourg_000000_010816_gtFine_polygons.json,bicycle,42,35,1470,0.000701,train
strasbourg_000000_010816_gtFine_polygons.json,bicycle,47,38,1786,0.000852,train
strasbourg_000000_010816_gtFine_polygons.json,bicycle,243,193,46899,0.022363,train
strasbourg_000000_010816_gtFine_polygons.json,bicycle,21,92,1932,0.000921,train
strasbourg_000000_010816_gtFine_polygons.json,car,18,15,270,0.000129,train
strasbourg_000000_010816_gtFine_polygons.json,car,17,18,306,0.000146,train
strasbourg_000000_010816_gtFine_polygons.json,car,40,43,1720,0.00082,train
strasbourg_000000_010816_gtFine_polygons.json,person,77,203,15631,0.007453,train
strasbourg_000000_011225_gtFine_polygons.json,car,23,12,276,0.000132,train
strasbourg_000000_011225_gtFine_polygons.json,car,18,18,324,0.000154,train
strasbourg_000000_011225_gtFine_polygons.json,car,46,20,920,0.000439,train
strasbourg_000000_011225_gtFine_polygons.json,person,13,24,312,0.000149,train
strasbourg_000000_011225_gtFine_polygons.json,car,54,27,1458,0.000695,train
strasbourg_000000_011225_gtFine_polygons.json,person,18,70,1260,0.000601,train
strasbourg_000000_011225_gtFine_polygons.json,bicycle,49,59,2891,0.001379,train
strasbourg_000000_011225_gtFine_polygons.json,bicycle,33,57,1881,0.000897,train
strasbourg_000000_011225_gtFine_polygons.json,bicycle,31,50,1550,0.000739,train
strasbourg_000000_011225_gtFine_polygons.json,car,7,14,98,4.7e-05,train
strasbourg_000000_011225_gtFine_polygons.json,car,32,29,928,0.000443,train
strasbourg_000000_011225_gtFine_polygons.json,car,31,28,868,0.000414,train
strasbourg_000000_011225_gtFine_polygons.json,person,12,24,288,0.000137,train
strasbourg_000000_011225_gtFine_polygons.json,person,20,63,1260,0.000601,train
strasbourg_000000_011225_gtFine_polygons.json,bicycle,144,184,26496,0.012634,train
strasbourg_000000_011225_gtFine_polygons.json,bicycle,73,80,5840,0.002785,train
strasbourg_000000_011225_gtFine_polygons.json,bicycle,56,68,3808,0.001816,train
strasbourg_000000_011225_gtFine_polygons.json,bicycle,79,85,6715,0.003202,train
strasbourg_000000_011225_gtFine_polygons.json,bicycle,140,89,12460,0.005941,train
strasbourg_000000_011225_gtFine_polygons.json,bicycle,158,90,14220,0.006781,train
strasbourg_000000_011225_gtFine_polygons.json,bicycle,45,114,5130,0.002446,train
strasbourg_000000_011880_gtFine_polygons.json,car,59,22,1298,0.000619,train
strasbourg_000000_011880_gtFine_polygons.json,car,67,47,3149,0.001502,train
strasbourg_000000_011880_gtFine_polygons.json,car,111,66,7326,0.003493,train
strasbourg_000000_011880_gtFine_polygons.json,car,88,64,5632,0.002686,train
strasbourg_000000_011880_gtFine_polygons.json,car,34,27,918,0.000438,train
strasbourg_000000_011880_gtFine_polygons.json,car,156,113,17628,0.008406,train
strasbourg_000000_011880_gtFine_polygons.json,car,139,75,10425,0.004971,train
strasbourg_000000_011880_gtFine_polygons.json,motorcycle,160,113,18080,0.008621,train
strasbourg_000000_011880_gtFine_polygons.json,car,263,160,42080,0.020065,train
strasbourg_000000_011880_gtFine_polygons.json,person,67,138,9246,0.004409,train
strasbourg_000000_011880_gtFine_polygons.json,car,438,367,160746,0.07665,train
strasbourg_000000_012070_gtFine_polygons.json,person,13,26,338,0.000161,train
strasbourg_000000_012070_gtFine_polygons.json,car,103,93,9579,0.004568,train
strasbourg_000000_012070_gtFine_polygons.json,bicycle,46,30,1380,0.000658,train
strasbourg_000000_012070_gtFine_polygons.json,car,148,91,13468,0.006422,train
strasbourg_000000_012070_gtFine_polygons.json,car,182,117,21294,0.010154,train
strasbourg_000000_012070_gtFine_polygons.json,car,214,140,29960,0.014286,train
strasbourg_000000_012070_gtFine_polygons.json,car,252,185,46620,0.02223,train
strasbourg_000000_012070_gtFine_polygons.json,car,31,39,1209,0.000576,train
strasbourg_000000_012070_gtFine_polygons.json,bicycle,22,25,550,0.000262,train
strasbourg_000000_013223_gtFine_polygons.json,car,37,21,777,0.000371,train
strasbourg_000000_013223_gtFine_polygons.json,person,9,15,135,6.4e-05,train
strasbourg_000000_013223_gtFine_polygons.json,bus,114,34,3876,0.001848,train
strasbourg_000000_013223_gtFine_polygons.json,rider,19,24,456,0.000217,train
strasbourg_000000_013223_gtFine_polygons.json,bicycle,34,20,680,0.000324,train
strasbourg_000000_013223_gtFine_polygons.json,person,19,48,912,0.000435,train
strasbourg_000000_013223_gtFine_polygons.json,person,17,42,714,0.00034,train
strasbourg_000000_013223_gtFine_polygons.json,person,14,62,868,0.000414,train
strasbourg_000000_013223_gtFine_polygons.json,car,185,148,27380,0.013056,train
strasbourg_000000_013223_gtFine_polygons.json,person,26,24,624,0.000298,train
strasbourg_000000_013223_gtFine_polygons.json,person,28,28,784,0.000374,train
strasbourg_000000_013223_gtFine_polygons.json,car,347,234,81198,0.038718,train
strasbourg_000000_013223_gtFine_polygons.json,car,45,42,1890,0.000901,train
strasbourg_000000_013223_gtFine_polygons.json,bus,103,53,5459,0.002603,train
strasbourg_000000_013223_gtFine_polygons.json,car,44,38,1672,0.000797,train
strasbourg_000000_013223_gtFine_polygons.json,car,43,35,1505,0.000718,train
strasbourg_000000_013223_gtFine_polygons.json,car,31,25,775,0.00037,train
strasbourg_000000_013223_gtFine_polygons.json,car,52,39,2028,0.000967,train
strasbourg_000000_013223_gtFine_polygons.json,car,43,41,1763,0.000841,train
strasbourg_000000_013223_gtFine_polygons.json,car,66,46,3036,0.001448,train
strasbourg_000000_013223_gtFine_polygons.json,person,11,15,165,7.9e-05,train
strasbourg_000000_013223_gtFine_polygons.json,car,73,35,2555,0.001218,train
strasbourg_000000_013223_gtFine_polygons.json,car,34,34,1156,0.000551,train
strasbourg_000000_013223_gtFine_polygons.json,car,77,67,5159,0.00246,train
strasbourg_000000_013223_gtFine_polygons.json,car,91,71,6461,0.003081,train
strasbourg_000000_013223_gtFine_polygons.json,car,144,91,13104,0.006248,train
strasbourg_000000_013223_gtFine_polygons.json,car,169,99,16731,0.007978,train
strasbourg_000000_013223_gtFine_polygons.json,bicycle,49,37,1813,0.000865,train
strasbourg_000000_013223_gtFine_polygons.json,bicycle,56,38,2128,0.001015,train
strasbourg_000000_013223_gtFine_polygons.json,bicycle,80,46,3680,0.001755,train
strasbourg_000000_013223_gtFine_polygons.json,bicycle,38,27,1026,0.000489,train
strasbourg_000000_013223_gtFine_polygons.json,motorcycle,26,30,780,0.000372,train
strasbourg_000000_013223_gtFine_polygons.json,bicycle,26,31,806,0.000384,train
strasbourg_000000_013223_gtFine_polygons.json,bicycle,30,25,750,0.000358,train
strasbourg_000000_013223_gtFine_polygons.json,bicycle,30,30,900,0.000429,train
strasbourg_000000_013223_gtFine_polygons.json,bicycle,34,21,714,0.00034,train
strasbourg_000000_013223_gtFine_polygons.json,bicycle,67,36,2412,0.00115,train
strasbourg_000000_013223_gtFine_polygons.json,bicycle,91,68,6188,0.002951,train
strasbourg_000000_013223_gtFine_polygons.json,motorcycle,100,109,10900,0.005198,train
strasbourg_000000_013223_gtFine_polygons.json,person,49,151,7399,0.003528,train
strasbourg_000000_013223_gtFine_polygons.json,person,96,231,22176,0.010574,train
strasbourg_000000_013223_gtFine_polygons.json,bicycle,110,104,11440,0.005455,train
strasbourg_000000_013223_gtFine_polygons.json,bicycle,170,113,19210,0.00916,train
strasbourg_000000_013322_gtFine_polygons.json,bus,211,64,13504,0.006439,train
strasbourg_000000_013322_gtFine_polygons.json,car,25,29,725,0.000346,train
strasbourg_000000_013322_gtFine_polygons.json,person,43,91,3913,0.001866,train
strasbourg_000000_013322_gtFine_polygons.json,person,38,95,3610,0.001721,train
strasbourg_000000_013322_gtFine_polygons.json,person,37,96,3552,0.001694,train
strasbourg_000000_013322_gtFine_polygons.json,person,53,113,5989,0.002856,train
strasbourg_000000_013322_gtFine_polygons.json,bus,406,120,48720,0.023232,train
strasbourg_000000_013322_gtFine_polygons.json,car,92,83,7636,0.003641,train
strasbourg_000000_013322_gtFine_polygons.json,car,88,77,6776,0.003231,train
strasbourg_000000_013322_gtFine_polygons.json,car,105,76,7980,0.003805,train
strasbourg_000000_013322_gtFine_polygons.json,car,90,82,7380,0.003519,train
strasbourg_000000_013322_gtFine_polygons.json,car,135,87,11745,0.0056,train
strasbourg_000000_013322_gtFine_polygons.json,car,181,101,18281,0.008717,train
strasbourg_000000_013322_gtFine_polygons.json,car,242,140,33880,0.016155,train
strasbourg_000000_013322_gtFine_polygons.json,bicycle,54,48,2592,0.001236,train
strasbourg_000000_013322_gtFine_polygons.json,motorcycle,67,64,4288,0.002045,train
strasbourg_000000_013322_gtFine_polygons.json,motorcycle,95,75,7125,0.003397,train
strasbourg_000000_013322_gtFine_polygons.json,bicycle,69,67,4623,0.002204,train
strasbourg_000000_013322_gtFine_polygons.json,bicycle,53,66,3498,0.001668,train
strasbourg_000000_013322_gtFine_polygons.json,bicycle,63,75,4725,0.002253,train
strasbourg_000000_013322_gtFine_polygons.json,bicycle,68,82,5576,0.002659,train
strasbourg_000000_013322_gtFine_polygons.json,bicycle,59,78,4602,0.002194,train
strasbourg_000000_013322_gtFine_polygons.json,bicycle,70,79,5530,0.002637,train
strasbourg_000000_013322_gtFine_polygons.json,bicycle,149,84,12516,0.005968,train
strasbourg_000000_013322_gtFine_polygons.json,bicycle,181,140,25340,0.012083,train
strasbourg_000000_013322_gtFine_polygons.json,bicycle,230,147,33810,0.016122,train
strasbourg_000000_013574_gtFine_polygons.json,bus,223,111,24753,0.011803,train
strasbourg_000000_013574_gtFine_polygons.json,person,12,42,504,0.00024,train
strasbourg_000000_013574_gtFine_polygons.json,person,14,29,406,0.000194,train
strasbourg_000000_013574_gtFine_polygons.json,person,73,198,14454,0.006892,train
strasbourg_000000_013574_gtFine_polygons.json,car,45,74,3330,0.001588,train
strasbourg_000000_013574_gtFine_polygons.json,person,14,33,462,0.00022,train
strasbourg_000000_013574_gtFine_polygons.json,person,15,52,780,0.000372,train
strasbourg_000000_013574_gtFine_polygons.json,person,17,57,969,0.000462,train
strasbourg_000000_013574_gtFine_polygons.json,person,24,51,1224,0.000584,train
strasbourg_000000_013574_gtFine_polygons.json,bicycle,40,34,1360,0.000648,train
strasbourg_000000_013574_gtFine_polygons.json,car,197,172,33884,0.016157,train
strasbourg_000000_013574_gtFine_polygons.json,person,17,33,561,0.000268,train
strasbourg_000000_013574_gtFine_polygons.json,person,14,48,672,0.00032,train
strasbourg_000000_013574_gtFine_polygons.json,person,19,43,817,0.00039,train
strasbourg_000000_013574_gtFine_polygons.json,person,34,74,2516,0.0012,train
strasbourg_000000_013654_gtFine_polygons.json,person,12,28,336,0.00016,train
strasbourg_000000_013654_gtFine_polygons.json,person,15,35,525,0.00025,train
strasbourg_000000_013654_gtFine_polygons.json,person,20,56,1120,0.000534,train
strasbourg_000000_013654_gtFine_polygons.json,person,39,82,3198,0.001525,train
strasbourg_000000_013654_gtFine_polygons.json,car,34,38,1292,0.000616,train
strasbourg_000000_013654_gtFine_polygons.json,car,130,111,14430,0.006881,train
strasbourg_000000_013654_gtFine_polygons.json,person,17,29,493,0.000235,train
strasbourg_000000_013654_gtFine_polygons.json,car,47,48,2256,0.001076,train
strasbourg_000000_013654_gtFine_polygons.json,car,43,64,2752,0.001312,train
strasbourg_000000_013654_gtFine_polygons.json,car,115,99,11385,0.005429,train
strasbourg_000000_013654_gtFine_polygons.json,car,111,99,10989,0.00524,train
strasbourg_000000_013654_gtFine_polygons.json,person,22,44,968,0.000462,train
strasbourg_000000_013654_gtFine_polygons.json,bicycle,111,72,7992,0.003811,train
strasbourg_000000_013654_gtFine_polygons.json,person,27,82,2214,0.001056,train
strasbourg_000000_013654_gtFine_polygons.json,person,25,83,2075,0.000989,train
strasbourg_000000_013654_gtFine_polygons.json,person,38,100,3800,0.001812,train
strasbourg_000000_013654_gtFine_polygons.json,person,70,135,9450,0.004506,train
strasbourg_000000_013654_gtFine_polygons.json,person,86,250,21500,0.010252,train
strasbourg_000000_013654_gtFine_polygons.json,person,136,282,38352,0.018288,train
strasbourg_000000_013863_gtFine_polygons.json,person,15,35,525,0.00025,train
strasbourg_000000_013863_gtFine_polygons.json,person,11,33,363,0.000173,train
strasbourg_000000_013863_gtFine_polygons.json,person,7,20,140,6.7e-05,train
strasbourg_000000_013863_gtFine_polygons.json,person,10,29,290,0.000138,train
strasbourg_000000_013863_gtFine_polygons.json,person,21,54,1134,0.000541,train
strasbourg_000000_013863_gtFine_polygons.json,person,17,43,731,0.000349,train
strasbourg_000000_013863_gtFine_polygons.json,person,10,42,420,0.0002,train
strasbourg_000000_013863_gtFine_polygons.json,person,30,52,1560,0.000744,train
strasbourg_000000_013863_gtFine_polygons.json,person,11,42,462,0.00022,train
strasbourg_000000_013863_gtFine_polygons.json,bicycle,21,28,588,0.00028,train
strasbourg_000000_013863_gtFine_polygons.json,car,132,101,13332,0.006357,train
strasbourg_000000_013863_gtFine_polygons.json,person,15,43,645,0.000308,train
strasbourg_000000_013863_gtFine_polygons.json,person,18,45,810,0.000386,train
strasbourg_000000_013863_gtFine_polygons.json,person,49,111,5439,0.002594,train
strasbourg_000000_013863_gtFine_polygons.json,person,51,121,6171,0.002943,train
strasbourg_000000_013863_gtFine_polygons.json,person,15,32,480,0.000229,train
strasbourg_000000_013863_gtFine_polygons.json,person,21,73,1533,0.000731,train
strasbourg_000000_013863_gtFine_polygons.json,person,20,69,1380,0.000658,train
strasbourg_000000_013863_gtFine_polygons.json,person,25,77,1925,0.000918,train
strasbourg_000000_013863_gtFine_polygons.json,person,34,70,2380,0.001135,train
strasbourg_000000_013863_gtFine_polygons.json,person,26,41,1066,0.000508,train
strasbourg_000000_013863_gtFine_polygons.json,bicycle,15,37,555,0.000265,train
strasbourg_000000_013863_gtFine_polygons.json,person,16,49,784,0.000374,train
strasbourg_000000_013863_gtFine_polygons.json,person,20,41,820,0.000391,train
strasbourg_000000_013863_gtFine_polygons.json,person,29,99,2871,0.001369,train
strasbourg_000000_013863_gtFine_polygons.json,person,38,127,4826,0.002301,train
strasbourg_000000_013863_gtFine_polygons.json,person,55,129,7095,0.003383,train
strasbourg_000000_013863_gtFine_polygons.json,person,15,53,795,0.000379,train
strasbourg_000000_013944_gtFine_polygons.json,person,12,18,216,0.000103,train
strasbourg_000000_013944_gtFine_polygons.json,person,23,19,437,0.000208,train
strasbourg_000000_013944_gtFine_polygons.json,bicycle,48,29,1392,0.000664,train
strasbourg_000000_013944_gtFine_polygons.json,person,11,37,407,0.000194,train
strasbourg_000000_013944_gtFine_polygons.json,person,19,43,817,0.00039,train
strasbourg_000000_013944_gtFine_polygons.json,person,23,45,1035,0.000494,train
strasbourg_000000_013944_gtFine_polygons.json,car,49,24,1176,0.000561,train
strasbourg_000000_013944_gtFine_polygons.json,person,7,27,189,9e-05,train
strasbourg_000000_013944_gtFine_polygons.json,person,19,88,1672,0.000797,train
strasbourg_000000_013944_gtFine_polygons.json,rider,20,47,940,0.000448,train
strasbourg_000000_013944_gtFine_polygons.json,person,50,99,4950,0.00236,train
strasbourg_000000_013944_gtFine_polygons.json,person,47,113,5311,0.002532,train
strasbourg_000000_013944_gtFine_polygons.json,person,41,155,6355,0.00303,train
strasbourg_000000_013944_gtFine_polygons.json,person,32,75,2400,0.001144,train
strasbourg_000000_013944_gtFine_polygons.json,person,25,31,775,0.00037,train
strasbourg_000000_013944_gtFine_polygons.json,person,41,124,5084,0.002424,train
strasbourg_000000_013944_gtFine_polygons.json,person,35,128,4480,0.002136,train
strasbourg_000000_013944_gtFine_polygons.json,person,15,61,915,0.000436,train
strasbourg_000000_013944_gtFine_polygons.json,bicycle,40,52,2080,0.000992,train
strasbourg_000000_013944_gtFine_polygons.json,bicycle,41,86,3526,0.001681,train
strasbourg_000000_013944_gtFine_polygons.json,person,66,107,7062,0.003367,train
strasbourg_000000_013944_gtFine_polygons.json,person,63,115,7245,0.003455,train
strasbourg_000000_013944_gtFine_polygons.json,person,36,42,1512,0.000721,train
strasbourg_000000_013944_gtFine_polygons.json,person,41,77,3157,0.001505,train
strasbourg_000000_013944_gtFine_polygons.json,person,38,40,1520,0.000725,train
strasbourg_000000_013944_gtFine_polygons.json,car,145,105,15225,0.00726,train
